Sample in Buffer,Sample in Window,TRIGGER,u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],adc1_sync,adc2_sync,adc3_sync,adc4_sync
561,561,0,2,e8fffcff,fcffdcff,0,ec014c01,0,0,050c067c,1,1,1,1
562,562,0,0,0800f8ff,fcfffcff,2,5c039c02,0,0,064c06fc,1,1,1,1
563,563,0,2,0800fc00,ecff1c00,0,8a04cc03,0,0,064c065c,1,1,1,1
564,564,0,0,f8ff2800,fcff0c00,0,a2051a05,0,0,05ec052c,1,1,1,1
565,565,0,0,f8ff1800,fcffdcff,8,1206d205,0,0,041c057c,1,1,1,1
566,566,0,0,08002800,ecff0c00,0,52064206,0,0,03040484,1,1,1,1
567,567,0,0,2800f8ff,fcfffcff,8,02063206,0,0,019e024e,1,1,1,1
568,568,0,0,0800e8ff,fc001c00,8,6205d205,0,0,002001fe,1,1,1,1
569,569,0,0,0800f8ff,0c00ecff,0,7c042205,0,0,fea0ff60,1,1,1,1
570,570,0,8,fc001800,2c001c00,0,4c03dc03,0,0,fd32feb2,1,1,1,1
571,571,0,8,fcfff8ff,ecff0c00,0,dc01ac02,0,0,fb88fc38,1,1,1,1
572,572,0,8,fcfff8ff,1c00dcff,0,46003c01,0,0,fa58fbc8,1,1,1,1
573,573,0,8,fc000800,dcffecff,0,c8fea6ff,0,0,fa78fab8,1,1,1,1
574,574,0,0,e8fff8ff,dcffbcff,0,4efd18fe,0,0,f9d8f908,1,1,1,1
575,575,0,0,f8ff0800,ecffbcff,0,0efc8efc,0,0,f9a8f988,1,1,1,1
576,576,0,2,1800fcff,fcff0c00,0,eefa5efb,0,0,fad8f998,1,1,1,1
577,577,0,0,1800f8ff,fcfffcff,2,4efa8efa,0,0,fa58fa08,1,1,1,1
578,578,0,2,f8fffc00,1c000c00,0,cef9fef9,0,0,fb58fbb8,1,1,1,1
579,579,0,2,0800fcff,2c00fc00,2,def9fcf9,2,0,fd68fce8,1,1,1,1
580,580,0,2,0800fc00,0c00dcff,0,3efaeef9,0,0,fe12fe28,1,1,1,1
581,581,0,0,e8ff2800,fcfffcff,8,eefa8efa,0,0,00b0ffd2,1,1,1,1
582,582,0,0,e8ff0800,3c000c00,0,eefb7efb,0,0,01300150,1,1,1,1
583,583,0,0,08001800,bcffecff,0,3efd8efc,0,0,03be02ee,1,1,1,1
584,584,0,2,1800fc00,bcffecff,0,d8fe18fe,0,0,0404046e,1,1,1,1
585,585,0,2,0800fc00,ccffdcff,0,5600b6ff,0,0,053c0584,1,1,1,1
586,586,0,0,0800e8ff,1c000c00,0,cc013c01,0,0,06cc059c,1,1,1,1
587,587,0,0,f8ffe8ff,fcff0c00,0,4c03ac02,0,0,063c062c,1,1,1,1
588,588,0,2,08007cff,fcffdcff,0,8c04dc03,0,0,065c067c,1,1,1,1
589,589,0,2,e8fffc00,0c002c00,0,8205fa04,0,0,05dc052c,1,1,1,1
590,590,0,2,1800fcff,1c00fc00,2,1206d205,0,0,041c058c,1,1,1,1
591,591,0,8,fcfff8ff,ecffdcff,0,fc064206,8,0,03140494,1,1,1,1
592,592,0,8,fcfff8ff,fcffdcff,0,22063206,0,0,02be0274,1,1,1,1
593,593,0,0,f8ff1800,ecffbcff,0,6205d205,0,0,0020011e,1,1,1,1
594,594,0,2,2800fcff,ecffdcff,0,9a040a05,0,0,fea0ff80,1,1,1,1
595,595,0,0,0800f8ff,1c00fcff,2,5c03fc03,0,0,fd02fec2,1,1,1,1
596,596,0,2,f8fffc00,fcff0c00,0,dc019c02,0,0,fb68fc72,1,1,1,1
597,597,0,8,fc001800,fcffdcff,0,56003c01,0,0,fa48fbf8,1,1,1,1
598,598,0,8,fcfff8ff,fcffdcff,0,c8fe88ff,0,0,fa68fad8,1,1,1,1
599,599,0,8,fc000800,0c001c00,0,2efd18fe,0,0,f9d8f918,1,1,1,1
600,600,0,0,0800f8ff,fcffdcff,0,eefb9efc,0,0,f9a8f9b8,1,1,1,1
601,601,0,2,1800fc00,2c00ecff,0,defa8efb,0,0,fad8f998,1,1,1,1
602,602,0,0,e8fff8ff,0c00fc00,2,2efa8efa,0,0,fa48fa28,1,1,1,1
603,603,0,0,f8ff1800,0c00dcff,0,bef9fef9,0,0,fb58fbd8,1,1,1,1
604,604,0,0,08003800,1c00dcff,0,def9fcf9,2,0,fd88fce8,1,1,1,1
605,605,0,0,08001800,0c002c00,0,fcfa0efa,8,0,fe02fe48,1,1,1,1
606,606,0,2,f8fffc00,0c00fcff,0,defa8efa,0,0,00a0ffe2,1,1,1,1
607,607,0,2,1800fcff,acffccff,0,defb5efb,0,0,02400170,1,1,1,1
608,608,0,8,fcfff8ff,1c00ccff,0,4efd9efc,0,0,03ae021e,1,1,1,1
609,609,0,0,18000800,2c00dcff,0,c8fe18fe,0,0,0424046e,1,1,1,1
610,610,0,8,fcfff8ff,ccffbcff,0,5600b6ff,0,0,052c05a4,1,1,1,1
611,611,0,8,fc000800,dcfffcff,0,ec013c01,0,0,06fc058c,1,1,1,1
612,612,0,8,fcfff8ff,3c00ecff,0,4c039c02,0,0,065c062c,1,1,1,1
613,613,0,0,0800f8ff,1c00fcff,0,9a04fc03,0,0,063c064c,1,1,1,1
614,614,0,0,08001800,fcffecff,0,72054205,0,0,05ec052c,1,1,1,1
615,615,0,8,fc001800,fcffccff,0,1206c205,0,0,043c059c,1,1,1,1
616,616,0,8,fc000800,2c00fcff,2,fc063206,8,0,030404b4,1,1,1,1
617,617,0,0,0800e8ff,0c00dcff,0,22064206,0,0,02be0284,1,1,1,1
618,618,0,0,f8ffe8ff,0c001c00,0,8205e205,0,0,0030011e,1,1,1,1
619,619,0,0,f8ff1800,2c001c00,0,9a04fa04,0,0,fe80ff70,1,1,1,1
620,620,0,8,fc000800,bcfffcff,0,5c03fc03,0,0,fd02fee2,1,1,1,1
621,621,0,0,28001800,ecff0c00,0,ec018c02,0,0,fb78fc38,1,1,1,1
622,622,0,0,1800f8ff,bcffccff,0,56002c01,0,0,fa38fbd8,1,1,1,1
623,623,0,0,f8ff0800,fcffecff,0,c8feb6ff,0,0,fa78fad8,1,1,1,1
624,624,0,8,fc000800,ccff0c00,0,3efd08fe,0,0,f9c8f908,1,1,1,1
625,625,0,0,e8ff0800,fc000c00,8,fefb9efc,0,0,f998f9b8,1,1,1,1
626,626,0,0,0800f8ff,fcffecff,0,defa5efb,0,0,fac8f9a8,1,1,1,1
627,627,0,2,f8fffc00,dcffecff,0,2efa9efa,0,0,fa78fa18,1,1,1,1
628,628,0,2,e8fffcff,fcfffcff,8,fcf9def9,8,0,fb48fbc8,1,1,1,1
629,629,0,0,d8ff0800,fcff0c00,0,fcf9cef9,8,0,fd98fcc8,1,1,1,1
630,630,0,8,fc000800,ecfffcff,2,1efafef9,0,0,fe12fe28,1,1,1,1
631,631,0,8,fcfff8ff,fcff0c00,0,defa7efa,0,0,00b0ffb2,1,1,1,1
632,632,0,8,fcfff8ff,fcff0c00,0,eefb7efb,0,4,02fc0130,1,1,1,1
633,633,0,2,f8ff7cff,dcff1c00,0,3efd8efc,0,0,03ae020e,1,1,1,1
634,634,0,0,f8ff0800,3c000c00,0,f8fe18fe,0,0,0424045e,1,1,1,1
635,635,0,8,fc001800,2c001c00,0,4600a6ff,0,0,050c05a4,1,1,1,1
636,636,0,8,fcfff8ff,fcffdcff,8,dc012c01,0,0,06ec057c,1,1,1,1
637,637,0,8,fc001800,ecfffcff,0,5c03ac02,0,0,064c061c,1,1,1,1
638,638,0,0,18000800,fcfffcff,8,aa041c04,0,0,063c065c,1,1,1,1
639,639,0,0,d8fff8ff,fcffdcff,0,a2051a05,0,0,05fc051c,1,1,1,1
640,640,0,0,1800f8ff,ecffdcff,0,1206e205,0,0,041c058c,1,1,1,1
641,641,0,2,f8fffc00,0c00dcff,0,fc065206,8,0,031404a4,1,1,1,1
642,642,0,0,08001800,dcff2c00,0,22063206,0,0,02ae0284,1,1,1,1
643,643,0,8,fc001800,1c00fcff,2,a205c205,0,0,0020010e,1,1,1,1
644,644,0,0,f8ff0800,bcffdcff,0,9a04fa04,0,0,fea0ff50,1,1,1,1
645,645,0,0,0800e8ff,1c00dcff,0,4c03dc03,0,0,fd12fec2,1,1,1,1
646,646,0,0,0800f8ff,0c003c00,0,ec01ac02,0,0,fb98fc38,1,1,1,1
647,647,0,0,1800f8ff,fcffdcff,0,76004c01,0,0,fa38fbc8,1,1,1,1
648,648,0,8,fc000800,dcff7cff,2,c8feb6ff,0,0,fa58fac8,1,1,1,1
649,649,0,8,fcfff8ff,fc000c00,8,5efdf8fd,0,0,f9e8f918,1,1,1,1
650,650,0,0,f8ff0800,fcfffcff,8,eefb6efc,0,0,f998f9a8,1,1,1,1
651,651,0,0,28000800,fcfffcff,8,cefa5efb,0,1,f9d8f9fc,1,1,1,1
652,652,0,8,fcfff8ff,fcffecff,8,3efa6efa,0,0,fa68faf8,1,1,1,1
653,653,0,0,08002800,1c00fcff,0,bef9eef9,0,0,fb58fbb8,1,1,1,1
654,654,0,0,e8fff8ff,0c002c00,0,bef99ef9,0,0,fd68fce8,1,1,1,1
655,655,0,0,0800f8ff,fcffecff,0,3efaeef9,0,0,fef2fd28,1,1,1,1
656,656,0,2,e8fffc00,dcff3c00,0,eefa9efa,0,0,0090ffb2,1,1,1,1
657,657,0,0,0800f8ff,ccfffcff,0,eefb5efb,0,0,016e0170,1,1,1,1
658,658,0,0,18002800,1c00ecff,0,4efd9efc,0,0,03ce02fe,1,1,1,1
659,659,0,0,f8ffd8ff,fc002c00,8,e8fe18fe,0,0,0404046e,1,1,1,1
660,660,0,2,0800fcff,fcff0c00,0,7600d6ff,0,0,052c0574,1,1,1,1
661,661,0,8,fcfff8ff,dcffbcff,0,0c023c01,0,0,06ec058c,1,1,1,1
662,662,0,0,0800e8ff,2c00fcff,2,7c03bc02,0,0,064c061c,1,1,1,1
663,663,0,2,18007c00,1c003c00,0,ba04dc03,0,0,065c066c,1,1,1,1
664,664,0,0,f8ff2800,0c00dcff,0,82053205,0,0,05ec052c,1,1,1,1
665,665,0,0,d8ff0800,dcfffcff,0,1206d205,0,0,042c05ac,1,1,1,1
666,666,0,0,f8ff0800,0c003c00,0,fc065206,8,0,031404a4,1,1,1,1
667,667,0,2,e8fffcff,1c00fc00,2,02064206,0,0,02ce024e,1,1,1,1
668,668,0,2,f8fffcff,dcfffcff,0,7205d205,0,0,0030010e,1,1,1,1
669,669,0,0,08001800,0c001c00,0,9a040a05,0,0,fea0ff60,1,1,1,1
670,670,0,0,0800f8ff,fcffecff,0,5c03cc03,0,0,fd12fec2,1,1,1,1
671,671,0,8,fcfff8ff,fcffecff,0,ec01ac02,0,0,fb98fc18,1,1,1,1
672,672,0,8,fcfff8ff,1c00ecff,0,76002c01,0,0,fa58fbd8,1,1,1,1
673,673,0,8,fc000800,3c00fc00,2,e8fea6ff,0,0,fa68fab8,1,1,1,1
674,674,0,0,0800f8ff,fcffdcff,0,3efd28fe,0,0,f9e8f918,1,1,1,1
675,675,0,8,fcffe8ff,dcffccff,0,eefb8efc,0,0,f9a8f9c8,1,1,1,1
676,676,0,0,f8ff0800,fcfffcff,8,cefa6efb,0,0,fad8f998,1,1,1,1
677,677,0,2,d8fffcff,ecfffcff,0,2efa8efa,0,0,fa48fa08,1,1,1,1
678,678,0,0,f8ff0800,fcff2c00,0,cef9def9,0,0,fb48fbd8,1,1,1,1
679,679,0,8,fc000800,ecff0c00,0,cef9bef9,0,0,fd98fcc8,1,1,1,1
680,680,0,0,f8ff1800,dcff0c00,0,2efaeef9,0,0,fe22fe48,1,1,1,1
681,681,0,2,e8fffcff,1c00fcff,0,cefa7efa,0,0,00c0ffd2,1,1,1,1
682,682,0,0,08001800,fcffdcff,0,eefb5efb,0,0,02200150,1,1,1,1
683,683,0,0,0800f8ff,fcff0c00,0,6efd7efc,0,0,03ae021e,1,1,1,1
684,684,0,0,1800f8ff,2c00ecff,0,f8fe08fe,0,0,0404045e,1,1,1,1
685,685,0,0,0800f8ff,ecff1c00,0,7600b6ff,0,0,051c05a4,1,1,1,1
686,686,0,2,f8fffc00,dcfffcff,2,dc012c01,0,0,06dc059c,1,1,1,1
687,687,0,8,fc000800,0c00fcff,0,5c03ac02,0,0,062c063c,1,1,1,1
688,688,0,0,e8ff2800,ecffdcff,0,9a04dc03,0,0,064c067c,1,1,1,1
689,689,0,0,f8ff0800,1c000c00,0,72050a05,0,1,050c06fc,1,1,1,1
690,690,0,0,e8ff0800,fcfffcff,8,2206c205,0,0,043c059c,1,1,1,1
691,691,0,0,1800f8ff,1c00dcff,0,fc064206,8,0,032404a4,1,1,1,1
692,692,0,8,fcffd8ff,0c00fcff,0,22063206,0,0,01ae0284,1,1,1,1
693,693,0,2,18007cff,1c00fcff,0,a205f205,0,0,003001fe,1,1,1,1
694,694,0,8,fcfff8ff,ecfffcff,0,aa040a05,0,0,feb0ff50,1,1,1,1
695,695,0,0,e8fff8ff,1c00fcff,0,6c03ec03,0,0,fd12fee2,1,1,1,1
696,696,0,0,38000800,dcffbcff,0,ec019c02,0,0,fb88fc48,1,1,1,1
697,697,0,0,f8ff0800,ecff0c00,0,66002c01,0,0,fa68fbc8,1,1,1,1
698,698,0,2,0800fcff,2c00fcff,0,f8fe78ff,0,0,f968fad8,1,1,1,1
699,699,0,8,fc001800,ecfffcff,0,4efd18fe,0,0,f9c8f9f8,1,1,1,1
700,700,0,0,f8ff0800,fcff0c00,0,fefb8efc,0,4,f9fcf998,1,1,1,1
701,701,0,2,1800fcff,ccfffcff,2,eefa7efb,0,0,fad8f9b8,1,1,1,1
702,702,0,0,0800f8ff,fcffbcff,0,1efa8efa,0,0,fa58fa18,1,1,1,1
703,703,0,0,f8ff1800,fc001c00,8,fcf9eef9,8,0,fc58fbd8,1,1,1,1
704,704,0,0,08001800,0c00ccff,0,cef9aef9,0,0,fd98fc08,1,1,1,1
705,705,0,8,fcfff8ff,0c00fc00,2,0efafef9,0,0,fe12fe28,1,1,1,1
706,706,0,8,fcfff8ff,ecfffc00,2,fefa7efa,0,0,0090ffe2,1,1,1,1
707,707,0,0,1800e8ff,bcfffcff,0,eefb8efb,0,0,02200160,1,1,1,1
708,708,0,0,0800f8ff,fcffecff,0,5efd9efc,0,0,039e020e,1,1,1,1
709,709,0,0,0800d8ff,fcffecff,8,c8fe18fe,0,0,0414045e,1,1,1,1
710,710,0,0,0800f8ff,fcffccff,8,760088ff,0,0,053c05a4,1,1,1,1
711,711,0,0,d8fff8ff,fcffecff,0,fc013c01,0,0,06ec05ac,1,1,1,1
712,712,0,0,0800f8ff,fcfffcff,2,5c03bc02,0,0,065c062c,1,1,1,1
713,713,0,0,0800f8ff,fcffdcff,8,9a04dc03,0,4,06fc064c,1,1,1,1
714,714,0,2,0800fc00,ecfffcff,0,a205fa04,0,0,05fc053c,1,1,1,1
715,715,0,0,f8ffe8ff,1c00fcff,2,2206d205,0,0,042c05ac,1,1,1,1
716,716,0,0,0800e8ff,dcffacff,0,42065206,0,0,031404a4,1,1,1,1
717,717,0,0,08001800,fc000c00,8,12063206,0,0,02ae025e,1,1,1,1
718,718,0,8,fcfff8ff,dcfffcff,0,7205d205,0,0,0030010e,1,1,1,1
719,719,0,0,0800f8ff,dcffecff,0,ba040a05,0,0,feb0ff50,1,1,1,1
720,720,0,0,f8ff1800,fcff0c00,0,3c03ec03,0,0,fd12fec2,1,1,1,1
721,721,0,0,1800e8ff,0c00fcff,2,fc01ac02,0,0,fb98fc28,1,1,1,1
722,722,0,8,fc000800,ecff1c00,0,6600f600,0,0,fa58fbd8,1,1,1,1
723,723,0,8,fcfff8ff,2c00dcff,0,d8fea6ff,0,0,fa48fad8,1,1,1,1
724,724,0,0,18000800,1c00dcff,0,4efd08fe,0,0,f9e8f918,1,1,1,1
725,725,0,0,08004800,1c000c00,0,cefb9efc,0,0,f9a8f9b8,1,1,1,1
726,726,0,8,fcfff8ff,fcffdcff,8,cefa6efb,0,0,fad8f998,1,1,1,1
727,727,0,0,0800e8ff,0c00ecff,0,3efa9efa,0,0,fa58fa08,1,1,1,1
728,728,0,2,0800fc00,fcffecff,0,aef9def9,0,0,fb48fbd8,1,1,1,1
729,729,0,0,0800f8ff,bcffdcff,0,cef9fcf9,2,0,fd98fcd8,1,1,1,1
730,730,0,0,1800e8ff,fcffecff,0,2efaeef9,0,0,fe12fe62,1,1,1,1
731,731,0,0,1800f8ff,ccff1c00,0,eefa7efa,0,0,0080ffc2,1,1,1,1
732,732,0,0,f8ff0800,fcfffcff,8,eefb5efb,0,0,02400170,1,1,1,1
733,733,0,0,e8ff0800,dcffecff,0,5efd8efc,0,0,03be022e,1,1,1,1
734,734,0,0,2800f8ff,ecffbcff,0,d8fe18fe,0,0,04140484,1,1,1,1
735,735,0,0,0800f8ff,fcfffcff,2,7600a6ff,0,0,053c05a4,1,1,1,1
736,736,0,0,e8fff8ff,0c00dcff,0,ec013c01,0,0,06bc059c,1,1,1,1
737,737,0,0,f8ff1800,0c00fcff,0,5c039c02,0,0,063c062c,1,1,1,1
738,738,0,2,e8ff7cff,ecffdcff,0,7c04fc03,0,0,065c064c,1,1,1,1
739,739,0,8,fcfff8ff,fcffdcff,0,82052205,0,0,05ec052c,1,1,1,1
740,740,0,8,fc000800,ecfffcff,2,1206f205,0,0,042c059c,1,1,1,1
741,741,0,0,1800e8ff,2c00fcff,2,42065206,0,0,03040494,1,1,1,1
742,742,0,2,f8fffc00,ccff1c00,0,fc063206,8,0,029e0284,1,1,1,1
743,743,0,0,e8ff1800,fcffdcff,0,8205e205,0,0,0040010e,1,1,1,1
744,744,0,0,0800f8ff,fcff0c00,0,8a04fa04,0,0,fe90ff60,1,1,1,1
745,745,0,0,f8ff1800,fcff3c00,0,4c03dc03,0,0,fd02fee2,1,1,1,1
746,746,0,0,0800e8ff,fcff2c00,0,ec01bc02,0,0,fb98fc38,1,1,1,1
747,747,0,0,f8ff1800,fcffecff,8,56003c01,0,0,fa58fbe8,1,1,1,1
748,748,0,0,e8ff0800,dcff0c00,0,b8feb6ff,0,0,fa68fad8,1,1,1,1
749,749,0,8,fc001800,1c00ccff,0,3efd08fe,0,0,f9b8f918,1,1,1,1
750,750,0,0,28000800,ecffdcff,0,defb7efc,0,4,f9fcf998,1,1,1,1
751,751,0,0,f8ff1800,0c001c00,0,defa4efb,0,0,fad8f9b8,1,1,1,1
752,752,0,0,0800e8ff,fc001c00,8,1efa8efa,0,0,fa58fa08,1,1,1,1
753,753,0,0,1800e8ff,fcff2c00,0,cef9eef9,0,0,fb58fbc8,1,1,1,1
754,754,0,0,f8ff0800,fcfffcff,2,def9bef9,0,0,fdb8fcd8,1,1,1,1
755,755,0,0,0800d8ff,fcff3c00,0,3efaeef9,0,0,fe12fe28,1,1,1,1
756,756,0,0,e8fff8ff,dcffbcff,0,defa8efa,0,0,0090ffd2,1,1,1,1
757,757,0,0,e8fff8ff,fcfffcff,8,cefb6efb,0,0,02400170,1,1,1,1
758,758,0,0,f8ffd8ff,fcffdcff,0,3efd9efc,0,0,03ae020e,1,1,1,1
759,759,0,2,d8fffcff,3c001c00,0,b8fe18fe,0,0,04240484,1,1,1,1
760,760,0,8,fcfff8ff,0c001c00,0,7600c6ff,0,0,052c05a4,1,1,1,1
761,761,0,0,e8fff8ff,0c002c00,0,ec012c01,0,0,06dc059c,1,1,1,1
762,762,0,0,18000800,0c00fc00,2,3c03ac02,0,0,064c062c,1,1,1,1
763,763,0,0,e8ff0800,ecfffcff,0,7a040c04,0,1,064c06fc,1,1,1,1
764,764,0,0,f8ff0800,1c000c00,0,82052205,0,0,050c063c,1,1,1,1
765,765,0,2,f8fffcff,ccff0c00,0,1206f205,0,0,042c05ac,1,1,1,1
766,766,0,8,fc000800,fcff0c00,0,fc064206,8,0,03140494,1,1,1,1
767,767,0,8,fc000800,fcff0c00,0,02064206,0,0,019e0284,1,1,1,1
768,768,0,0,e8fff8ff,fcffecff,8,7205d205,0,0,003001fe,1,1,1,1
769,769,0,2,1800fcff,ecffdcff,0,8a042205,0,0,fea0ff60,1,1,1,1
770,770,0,8,fcfff8ff,0c00ccff,0,4c03ec03,0,0,fd12fec2,1,1,1,1
771,771,0,0,0800f8ff,ecfffc00,2,ec019c02,0,0,fb78fc38,1,1,1,1
772,772,0,0,0800f8ff,dcfffcff,2,76001c01,0,0,fa58fbe8,1,1,1,1
773,773,0,2,f8fffc00,fcffecff,0,e8fe78ff,0,0,fa68fad8,1,1,1,1
774,774,0,2,2800fcff,ecff0c00,0,5efd18fe,0,0,f9c8f908,1,1,1,1
775,775,0,0,0800e8ff,fc000c00,8,eefb7efc,0,0,f998f9a8,1,1,1,1
776,776,0,2,0800fc00,1c00fcff,0,defa5efb,0,0,fae8f9b8,1,1,1,1
777,777,0,0,f8ffe8ff,ecfffcff,0,3efa6efa,0,0,fa58fa08,1,1,1,1
778,778,0,0,e8ff0800,1c00dcff,0,fcf9eef9,8,0,fb58fbd8,1,1,1,1
779,779,0,0,f8ff0800,0c00fcff,0,bef9aef9,0,0,fd88fcc8,1,1,1,1
780,780,0,2,f8fffcff,ecfffcff,0,fcfa0efa,8,0,fe02fe28,1,1,1,1
781,781,0,8,fc000800,fcfffcff,8,fefa8efa,0,0,00a0ffd2,1,1,1,1
782,782,0,0,f8ff0800,fcffecff,0,eefb5efb,0,0,02200160,1,1,1,1
783,783,0,0,08001800,1c007cff,2,4efd8efc,0,0,03be020e,1,1,1,1
784,784,0,0,e8fff8ff,fcff0c00,0,f8fe18fe,0,0,0414045e,1,1,1,1
785,785,0,0,28001800,ecffdcff,0,660068ff,0,0,051c05a4,1,1,1,1
786,786,0,8,fc001800,0c00dcff,0,fc013c01,0,0,06ec059c,1,1,1,1
787,787,0,0,f8ff1800,fc002c00,8,3c039c02,0,0,063c061c,1,1,1,1
788,788,0,0,f8ff0800,ecffdcff,0,9a04ec03,0,4,06fc064c,1,1,1,1
789,789,0,0,18000800,dcff1c00,0,a2050a05,0,0,05fc052c,1,1,1,1
790,790,0,2,1800fc00,1c00fcff,0,1206d205,0,0,043c059c,1,1,1,1
791,791,0,2,1800fc00,1c00fc00,2,32064206,0,0,031404a4,1,1,1,1
792,792,0,8,fcfff8ff,fc000c00,8,12065206,0,0,01ce025e,1,1,1,1
793,793,0,0,18000800,fc000c00,8,7205d205,0,0,004e01fe,1,1,1,1
794,794,0,0,1800f8ff,0c00ecff,0,5c040a05,0,0,fea0ff70,1,1,1,1
795,795,0,0,1800f8ff,2c00fcff,0,5c03dc03,0,0,fd12fec2,1,1,1,1
796,796,0,8,fcfff8ff,0c00fc00,2,dc019c02,0,0,fb88fc38,1,1,1,1
797,797,0,0,f8ff0800,fc003c00,8,66002c01,0,0,fa58fbe8,1,1,1,1
798,798,0,2,08007cff,3c007c00,2,e8fea6ff,0,0,fa58fac8,1,1,1,1
799,799,0,0,0800d8ff,fcff0c00,0,3efdf8fd,0,0,f9d8f918,1,1,1,1
800,800,0,0,1800d8ff,fcff1c00,0,eefb9efc,0,4,f9fcf9a8,1,1,1,1
801,801,0,2,f8fffc00,1c00fcff,2,eefa5efb,0,0,fad8f9a8,1,1,1,1
802,802,0,0,08001800,1c00fcff,0,3efa6efa,0,0,fa48fa08,1,1,1,1
803,803,0,2,1800fc00,1c00fcff,0,cef9fef9,0,0,fb58fbc8,1,1,1,1
804,804,0,8,fc000800,1c00fc00,2,fcf9bef9,8,0,fda8fcc8,1,1,1,1
805,805,0,8,fcfff8ff,fc000c00,8,2efaeef9,0,0,fe12fe18,1,1,1,1
806,806,0,0,e8ff0800,fc000c00,8,eefa6efa,0,0,00a0ffc2,1,1,1,1
807,807,0,2,0800fcff,0c00fcff,0,defb5efb,0,0,02400170,1,1,1,1
808,808,0,0,0800e8ff,1c00fcff,0,3efd9efc,0,0,03ae020e,1,1,1,1
809,809,0,0,08001800,1c000c00,0,b8fe08fe,0,0,04240484,1,1,1,1
810,810,0,2,0800fc00,0c00dcff,0,560096ff,0,0,053c05a4,1,1,1,1
811,811,0,2,0800fc00,3c00fc00,2,fc013c01,0,0,06fc058c,1,1,1,1
812,812,0,8,fcfff8ff,0c00fcff,0,5c039c02,0,0,064c061c,1,1,1,1
813,813,0,2,28007cff,0c00ecff,0,9a04fc03,0,4,06fc065c,1,1,1,1
814,814,0,0,1800e8ff,ccffdcff,0,92052205,0,0,05ec051c,1,1,1,1
815,815,0,0,e8fff8ff,0c00fcff,2,2206e205,0,0,042c059c,1,1,1,1
816,816,0,2,e8fffcff,1c002c00,0,52063206,0,0,03f403a4,1,1,1,1
817,817,0,0,f8ff0800,1c00ccff,0,22063206,0,0,02ae0294,1,1,1,1
818,818,0,0,08001800,ecffdcff,0,7205c205,0,0,0030010e,1,1,1,1
819,819,0,8,fc001800,fcff0c00,0,7a043205,0,0,fea0ff60,1,1,1,1
820,820,0,8,fc000800,fcffdcff,8,5c03ec03,0,0,fd12fea2,1,1,1,1
821,821,0,8,fcfff8ff,2c00ccff,0,fc018c02,0,0,fb98fc28,1,1,1,1
822,822,0,0,0800f8ff,ccff1c00,0,56002c01,0,0,fa58fbc8,1,1,1,1
823,823,0,0,d8fff8ff,dcff0c00,0,d8fe96ff,0,0,fa68fad8,1,1,1,1
824,824,0,0,2800f8ff,0c00ecff,0,4efd18fe,0,0,f9e8f908,1,1,1,1
825,825,0,0,f8ffe8ff,bcff1c00,0,defb9efc,0,0,f998f9b8,1,1,1,1
826,826,0,2,e8fffcff,fcffdcff,0,eefa7efb,0,0,fac8f9a8,1,1,1,1
827,827,0,8,fc000800,ecffdcff,0,3efa7efa,0,0,fa48fa18,1,1,1,1
828,828,0,2,e8ff7c00,0c00fcff,0,aef9def9,0,0,fb58fbc8,1,1,1,1
829,829,0,0,18000800,1c00fc00,2,bef99ef9,0,0,fd78fce8,1,1,1,1
830,830,0,0,e8fff8ff,3c00fc00,2,2efaeef9,0,0,fe02fe38,1,1,1,1
831,831,0,0,18000800,2c001c00,0,eefa7efa,0,0,00a0ffd2,1,1,1,1
832,832,0,8,fc000800,fcff0c00,0,defb6efb,0,0,02300160,1,1,1,1
833,833,0,0,0800d8ff,ecff1c00,0,5efd7efc,0,0,03be021e,1,1,1,1
834,834,0,2,1800fc00,dcfffcff,2,d8fe08fe,0,0,04040494,1,1,1,1
835,835,0,0,e8fff8ff,1c00fcff,2,5600a6ff,0,0,053c0594,1,1,1,1
836,836,0,8,fcfff8ff,0c00fc00,2,fc013c01,0,0,06ec058c,1,1,1,1
837,837,0,0,0800f8ff,fcffecff,0,3c03ac02,0,0,064c063c,1,1,1,1
838,838,0,2,f8fffc00,fc000c00,8,8a04ec03,0,4,06fc065c,1,1,1,1
839,839,0,8,fc000800,fc001c00,8,72052205,0,0,050c062c,1,1,1,1
840,840,0,0,f8ff0800,ccfffcff,0,1206d205,0,0,042c058c,1,1,1,1
841,841,0,2,f8fffcff,0c001c00,0,5206fc06,2,0,03240494,1,1,1,1
842,842,0,0,d8ffe8ff,3c00fc00,2,e205fc06,2,0,01be025e,1,1,1,1
843,843,0,0,e8fff8ff,0c001c00,0,7205fc05,2,0,002001fe,1,1,1,1
