Sample in Buffer,Sample in Window,TRIGGER,u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],adc1_sync,adc2_sync,adc3_sync,adc4_sync
573,573,0,0,00000010,3a00daff,0,fffeffee,0,0,e4ff0400,1,1,1,1
574,574,0,1,00f0fffc,daff4a00,0,ff0e00fc,1,0,14000400,1,1,1,1
575,575,0,0,00f0ff20,0a00fcff,2,ffeeffde,0,0,24000400,1,1,1,1
576,576,0,4,007c0000,0a00daff,0,fffefffc,1,8,fc000400,1,1,1,1
577,577,0,4,00fc0000,0a00fc00,2,ff0e00fc,1,0,e4ff0400,1,1,1,1
578,578,0,0,00f0ff00,0a00faff,0,00eefffe,0,8,fc000400,1,1,1,1
579,579,0,4,00fc0000,fcffdaff,8,fffeff0e,0,8,fcfff4ff,1,1,1,1
580,580,0,4,00fc0000,1a00daff,0,ffeefffc,1,0,e4ff0400,1,1,1,1
581,581,0,0,fff0ff20,eaff0a00,0,ffeeffde,0,8,fc000400,1,1,1,1
582,582,0,1,ff1000fc,0a00faff,0,00eefffe,0,0,0400e4ff,1,1,1,1
583,583,0,0,001000f0,eafffaff,0,ffeeff0e,0,0,e4fff4ff,1,1,1,1
584,584,0,4,00fc0000,fafffcff,2,fffefffc,1,8,fc000400,1,1,1,1
585,585,0,0,00100000,fc001a00,8,ffdeffee,0,0,14000400,1,1,1,1
586,586,0,1,ff1000fc,fc000a00,8,fffcfffe,4,0,f4ff0400,1,1,1,1
587,587,0,0,000000f0,1a000a00,0,fffcfffe,4,8,fc000400,1,1,1,1
588,588,0,1,00d0fffc,eafffc00,2,ff0e00ee,0,0,14000400,1,1,1,1
589,589,0,0,00100000,0a004a00,0,fffcfffe,4,0,1400f4ff,1,1,1,1
590,590,0,1,ffe0fffc,0a00fc00,2,ffeefffe,0,0,1400f4ff,1,1,1,1
591,591,0,1,ff1000fc,0a00caff,0,ffeefffe,0,2,f4fffc00,1,1,1,1
592,592,0,0,00f0ffe0,fc001a00,8,fffefffc,1,8,7c001400,1,1,1,1
593,593,0,0,00000020,faffeaff,0,001e00fc,1,0,0400f4ff,1,1,1,1
594,594,0,1,000000fc,cafffcff,2,00feff0e,0,0,1400f4ff,1,1,1,1
595,595,0,1,00f0fffc,2a00faff,0,fffc000e,4,0,2400e4ff,1,1,1,1
596,596,0,4,00fc0000,0a00faff,0,00feffee,0,8,fc001400,1,1,1,1
597,597,0,0,00e0ff10,0a00eaff,0,ffeeff2e,0,0,24001400,1,1,1,1
598,598,0,0,00100020,1a00faff,0,fffcfffe,4,0,f4ffe4ff,1,1,1,1
599,599,0,1,000000fc,fafffc00,2,00eefffe,0,0,04001400,1,1,1,1
600,600,0,1,ffe0fffc,faffdaff,0,fffc000e,4,2,0400fc00,1,1,1,1
601,601,0,0,001000f0,0a003a00,0,00eeffde,0,2,f4fffc00,1,1,1,1
602,602,0,0,00000020,eafffc00,2,00eeff0e,0,2,2400fcff,1,1,1,1
603,603,0,1,000000fc,daff0a00,0,fffeff0e,0,0,e4fff4ff,1,1,1,1
604,604,0,0,00000010,3a00eaff,0,ff0e00ee,0,8,fc001400,1,1,1,1
605,605,0,1,001000fc,2a00caff,0,00defffe,0,0,0400e4ff,1,1,1,1
606,606,0,0,ffe0ff00,eaff0a00,0,00fc000e,4,2,0400fc00,1,1,1,1
607,607,0,0,ff1000f0,1a002a00,0,fffeff0e,0,0,0400f4ff,1,1,1,1
608,608,0,4,00fcfff0,daff2a00,0,ff1e00fc,1,0,d4ff1400,1,1,1,1
609,609,0,0,00000010,faff1a00,0,00fcffee,4,0,14000400,1,1,1,1
610,610,0,4,fffc0010,4a000a00,0,ffeeff1e,0,0,2400c4ff,1,1,1,1
611,611,0,4,fffcfff0,fc000a00,8,ff0e00ce,0,0,d4ff0400,1,1,1,1
612,612,0,0,000000f0,daff0a00,0,00fcfffe,4,0,04001400,1,1,1,1
613,613,0,4,00fc0010,faff0a00,0,fffeff0e,0,0,e4fff4ff,1,1,1,1
614,614,0,4,fffc0000,eaff0a00,0,fffcffee,4,0,0400f4ff,1,1,1,1
615,615,0,0,000000e0,faff1a00,0,00fcfffe,4,8,fcfff4ff,1,1,1,1
616,616,0,0,00000010,eaffcaff,0,ffeeff2e,0,0,2400f4ff,1,1,1,1
617,617,0,0,fff0ff20,0a00faff,0,ffeefffe,0,0,0400e4ff,1,1,1,1
618,618,0,0,ff1000e0,3a001a00,0,fffcfffe,4,2,f4fffc00,1,1,1,1
619,619,0,0,ff0000f0,eaff1a00,0,001e00fe,0,8,fc001400,1,1,1,1
620,620,0,0,002000f0,eaffcaff,0,ffdefffc,1,0,2400e4ff,1,1,1,1
621,621,0,4,ff7c0010,fc001a00,8,ff0e00ee,0,2,0400fc00,1,1,1,1
622,622,0,0,000000f0,fcfffaff,8,ff7cfffe,4,0,04001400,1,1,1,1
623,623,0,1,ff0000fc,0a002a00,0,ffeefffe,0,0,2400f4ff,1,1,1,1
624,624,0,0,000000f0,2a001a00,0,001e00fc,1,0,d4ff0400,1,1,1,1
625,625,0,0,00200010,1a00fc00,2,00eeff0e,0,0,14002400,1,1,1,1
626,626,0,0,ff100000,1a002a00,0,00feff0e,0,8,fc000400,1,1,1,1
627,627,0,0,000000e0,1a00fc00,2,00fc001e,4,8,fc000400,1,1,1,1
628,628,0,0,ff100020,fc000a00,8,00feff0e,0,8,fc000400,1,1,1,1
629,629,0,0,00f0ffe0,2a00faff,0,fffc000e,4,0,1400e4ff,1,1,1,1
630,630,0,4,00fc0000,0a00faff,0,ff1e00fe,0,0,f4ff0400,1,1,1,1
631,631,0,4,00fc0010,0a00fc00,2,ff0e00fe,0,2,0400fcff,1,1,1,1
632,632,0,0,ff000010,eaff1a00,0,ffeefffe,0,0,2400f4ff,1,1,1,1
633,633,0,0,ff1000e0,0a002a00,0,fffcfffe,4,8,fc000400,1,1,1,1
634,634,0,0,001000e0,eaff1a00,0,00fcfffe,4,8,fc001400,1,1,1,1
635,635,0,4,00fc0000,fafffcff,2,fffc000e,4,0,f4ffe4ff,1,1,1,1
636,636,0,4,ff7c0000,0a007cff,2,00eefffe,0,8,fc001400,1,1,1,1
637,637,0,0,000000f0,4a00eaff,0,000e001e,0,0,24000400,1,1,1,1
638,638,0,1,00f0fffc,eaff0a00,0,00fefffc,1,0,1400f4ff,1,1,1,1
639,639,0,0,00200010,eaff0a00,0,ff1e000e,0,0,1400f4ff,1,1,1,1
640,640,0,4,00fc0000,1a00faff,0,fffeffee,0,2,f4fffc00,1,1,1,1
641,641,0,0,fff0ff10,fc002a00,8,ffeefffc,1,8,fc001400,1,1,1,1
642,642,0,1,ff0000fc,1a002a00,0,ffeefffc,1,0,f4ff1400,1,1,1,1
643,643,0,0,002000f0,0a002a00,0,00fcfffe,4,0,04002400,1,1,1,1
644,644,0,4,00fc0010,2a003a00,0,00eeff0e,0,0,0400e4ff,1,1,1,1
645,645,0,0,00100000,fc001a00,8,00feff1e,0,0,0400f4ff,1,1,1,1
646,646,0,4,fffc0000,fc000a00,8,fffeff0e,0,8,fc001400,1,1,1,1
647,647,0,0,ff1000f0,0a002a00,0,000e00fc,1,8,fc000400,1,1,1,1
648,648,0,0,ffe0ffd0,0a00eaff,0,ffeeff1e,0,0,f4ff1400,1,1,1,1
649,649,0,0,ff1000f0,1a00fc00,2,00fcfffe,4,0,14000400,1,1,1,1
650,650,0,0,00f0ffe0,3a002a00,0,fffeff1e,0,2,1400fc00,1,1,1,1
651,651,0,4,ff7c0000,fc002a00,8,ff0e00fc,1,8,fcfff4ff,1,1,1,1
652,652,0,0,ff0000f0,fc000a00,8,00feffee,0,0,e4ff0400,1,1,1,1
653,653,0,0,000000f0,2a001a00,0,ffdeff2e,0,0,1400f4ff,1,1,1,1
654,654,0,1,001000fc,fc000a00,8,ff0e00fe,0,0,14000400,1,1,1,1
655,655,0,0,00100020,0a00daff,0,ff1e00ee,0,2,f4fffc00,1,1,1,1
656,656,0,0,ff100020,1a004a00,0,001e00fe,0,0,f4ff0400,1,1,1,1
657,657,0,0,001000d0,1a003a00,0,fffeff0e,0,2,1400fcff,1,1,1,1
658,658,0,1,ff1000fc,3a002a00,0,ff2e00fc,1,0,f4ffe4ff,1,1,1,1
659,659,0,0,ff0000f0,faff4a00,0,00fcffde,4,0,04001400,1,1,1,1
660,660,0,0,ff0000f0,4a00fcff,2,00feff0e,0,2,0400fc00,1,1,1,1
661,661,0,0,00f0ffe0,0a002a00,0,ffeeff0e,0,0,0400d4ff,1,1,1,1
662,662,0,0,00000010,0a001a00,0,ff1e00fc,1,2,0400fc00,1,1,1,1
663,663,0,1,fff0fffc,0a001a00,0,ffdefffe,0,0,04001400,1,1,1,1
664,664,0,4,fffcffe0,0a00fc00,2,ff0e00ee,0,0,1400f4ff,1,1,1,1
665,665,0,0,ff0000e0,1a00faff,0,00feffee,0,2,1400fc00,1,1,1,1
666,666,0,0,000000e0,0a00daff,0,fffeff0e,0,0,0400e4ff,1,1,1,1
667,667,0,0,fff0ff20,eafffc00,2,007cfffc,5,0,e4ff1400,1,1,1,1
668,668,0,0,ff0000e0,3a001a00,0,fffc000e,4,0,f4ff0400,1,1,1,1
669,669,0,0,001000e0,5a002a00,0,00eefffe,0,2,f4fffcff,1,1,1,1
670,670,0,0,00100030,0a001a00,0,000e001e,0,0,04001400,1,1,1,1
671,671,0,4,00fc0000,0a00fc00,2,fffeff1e,0,0,2400f4ff,1,1,1,1
672,672,0,4,00fc0000,0a00fc00,2,ffeefffc,1,8,fc000400,1,1,1,1
673,673,0,0,fff0ff10,0a00fc00,2,fffcfffe,4,0,04002400,1,1,1,1
674,674,0,1,00f0fffc,faffdaff,0,fffcfffe,4,0,0400f4ff,1,1,1,1
675,675,0,4,00fc0000,faff0a00,0,fffcfffe,4,0,1400f4ff,1,1,1,1
676,676,0,0,00000010,daff0a00,0,ff1e00fe,0,0,0400e4ff,1,1,1,1
677,677,0,1,00f0fffc,2a000a00,0,fffcfffe,4,2,0400fc00,1,1,1,1
678,678,0,4,00fc0000,0a00faff,0,fffcfffe,4,0,04001400,1,1,1,1
679,679,0,0,00100000,1a00eaff,0,fffcfffe,4,0,e4ff2400,1,1,1,1
680,680,0,0,fff0ff00,faffdaff,0,fffcfffe,4,0,1400f4ff,1,1,1,1
681,681,0,1,001000fc,fc000a00,8,fffeffee,0,0,0400e4ff,1,1,1,1
682,682,0,0,00100000,fcffeaff,8,ffeefffc,1,2,f4fffc00,1,1,1,1
683,683,0,0,00f0ff00,0a00faff,0,ffeeffde,0,2,1400fcff,1,1,1,1
684,684,0,4,00fc0000,0a001a00,0,fffcfffe,4,0,f4ff0400,1,1,1,1
685,685,0,0,00100020,faff2a00,0,ffeeffce,0,0,14000400,1,1,1,1
686,686,0,4,00fc0000,caffeaff,0,ff0e00fc,1,8,fcfff4ff,1,1,1,1
687,687,0,0,00100020,3a000a00,0,fffcfffe,4,0,04001400,1,1,1,1
688,688,0,0,00100000,fc000a00,8,00fcfffe,4,2,1400fc00,1,1,1,1
689,689,0,0,00f0ff00,faffeaff,0,fffeff0e,0,0,0400f4ff,1,1,1,1
690,690,0,0,fff0ff00,0a002a00,0,fffeffee,0,0,e4ff2400,1,1,1,1
691,691,0,0,000000e0,1a00eaff,0,fffeffee,0,0,14000400,1,1,1,1
692,692,0,1,000000fc,0a00caff,0,ff2e00ee,0,0,e4ff0400,1,1,1,1
693,693,0,0,ff000010,2a00fc00,2,00fcffde,4,0,f4ff2400,1,1,1,1
694,694,0,0,00e0fff0,eaffdaff,0,ffeeff0e,0,0,2400e4ff,1,1,1,1
695,695,0,0,00f0ff00,2a00faff,0,00fcfffe,4,0,0400e4ff,1,1,1,1
696,696,0,0,00e0ff00,0a001a00,0,fffeff1e,0,0,f4ff1400,1,1,1,1
697,697,0,4,00fc0000,1a00fc00,2,ff0e00fc,1,0,14000400,1,1,1,1
698,698,0,0,00100000,0a00faff,0,fffeffee,0,0,14000400,1,1,1,1
699,699,0,4,fffc0020,0a001a00,0,ffcefffc,1,0,0400f4ff,1,1,1,1
700,700,0,0,000000f0,fafffc00,2,ff0e00ee,0,8,fcfff4ff,1,1,1,1
701,701,0,0,00e0ff10,1a000a00,0,ff0e00de,0,0,04002400,1,1,1,1
702,702,0,0,00100000,eafffc00,2,00fcfffe,4,0,1400f4ff,1,1,1,1
703,703,0,0,00200000,eaff0a00,0,ffeeff0e,0,0,e4ff0400,1,1,1,1
704,704,0,1,ff0000fc,caff1a00,0,ffeeffde,0,0,d4ff0400,1,1,1,1
705,705,0,0,ff1000e0,bafffaff,0,00eefffc,1,0,3400f4ff,1,1,1,1
706,706,0,0,000000f0,5a00faff,0,ff0e001e,0,0,e4fff4ff,1,1,1,1
707,707,0,0,00f0ff20,fc000a00,8,ffeefffe,0,0,e4ff0400,1,1,1,1
708,708,0,0,00100000,0a00eaff,0,ffeefffe,0,0,3400f4ff,1,1,1,1
709,709,0,4,00fc0000,fcffeaff,8,ff0e00fc,1,0,f4ff0400,1,1,1,1
710,710,0,0,00e0ff00,0a003a00,0,ff1e00ee,0,0,f4ff3400,1,1,1,1
711,711,0,0,00000010,faff2a00,0,ffeefffe,0,0,24000400,1,1,1,1
712,712,0,0,00000020,1a00fcff,2,ff1e00fe,0,0,0400e4ff,1,1,1,1
713,713,0,1,ff2000fc,faff0a00,0,00feffee,0,0,f4ff2400,1,1,1,1
714,714,0,0,ff1000f0,fc001a00,8,ff1e000e,0,8,fc000400,1,1,1,1
715,715,0,0,000000f0,0a00daff,0,00fcfffe,4,0,e4fff4ff,1,1,1,1
716,716,0,0,ffd0ff10,daffeaff,0,fffeff0e,0,2,e4fffcff,1,1,1,1
717,717,0,0,00d0fff0,0a001a00,0,ffeefffc,1,0,1400f4ff,1,1,1,1
718,718,0,4,00fc0000,fafffc00,2,000e00fe,0,0,f4ff0400,1,1,1,1
719,719,0,0,00e0ff10,0a001a00,0,fffeff1e,0,0,3400e4ff,1,1,1,1
720,720,0,0,fff0ff00,1a00eaff,0,ffeefffc,1,0,0400e4ff,1,1,1,1
721,721,0,1,001000fc,0a003a00,0,000e00fe,0,2,f4fffc00,1,1,1,1
722,722,0,1,00e0fffc,eafffaff,0,fffefffc,1,0,e4ff1400,1,1,1,1
723,723,0,0,00f0ff10,fafffcff,2,fffefffc,1,0,1400f4ff,1,1,1,1
724,724,0,0,00000010,eaff0a00,0,00fefffc,1,0,2400f4ff,1,1,1,1
725,725,0,1,000000fc,faff2a00,0,fffeff0e,0,0,e4fff4ff,1,1,1,1
726,726,0,1,001000fc,2a007cff,2,00feffee,0,8,fcfff4ff,1,1,1,1
727,727,0,1,00f0fffc,eaff0a00,0,00feff0e,0,0,0400f4ff,1,1,1,1
728,728,0,4,fffc0010,daff0a00,0,ff0e001e,0,8,fcfff4ff,1,1,1,1
729,729,0,0,000000f0,dafffaff,0,00fcfffe,4,0,1400f4ff,1,1,1,1
730,730,0,0,ff200010,1a000a00,0,fffeff0e,0,8,fc000400,1,1,1,1
731,731,0,0,000000d0,fafffc00,2,ffeefffc,1,8,fc000400,1,1,1,1
732,732,0,1,001000fc,faff1a00,0,ff0e00fe,0,8,fc001400,1,1,1,1
733,733,0,4,fffc0000,daffcaff,0,00fcffee,4,0,f4ff1400,1,1,1,1
734,734,0,0,002000f0,fc002a00,8,fffeff0e,0,2,0400fcff,1,1,1,1
735,735,0,4,fffc0000,1a003a00,0,ff0e00ce,0,2,f4fffc00,1,1,1,1
736,736,0,0,ff0000e0,faffeaff,0,ffdefffe,0,2,1400fcff,1,1,1,1
737,737,0,0,ffe0fff0,2a000a00,0,00feffee,0,0,e4fff4ff,1,1,1,1
738,738,0,0,ff1000f0,fc001a00,8,fffeff0e,0,0,1400f4ff,1,1,1,1
739,739,0,0,000000f0,faff0a00,0,fffefffc,1,8,fcfff4ff,1,1,1,1
740,740,0,0,ffe0ff10,cafffcff,2,ff1e00fc,1,8,fc000400,1,1,1,1
741,741,0,0,002000f0,2a007cff,2,00fcfffe,4,0,04001400,1,1,1,1
742,742,0,0,00f0ff00,0a004a00,0,ff7c000e,4,0,0400e4ff,1,1,1,1
743,743,0,0,00e0ff00,5a002a00,0,ffeefffe,0,0,e4ff2400,1,1,1,1
744,744,0,0,00100020,2a000a00,0,fffcfffe,4,0,e4fff4ff,1,1,1,1
745,745,0,0,00f0ff00,1a00eaff,0,ff2e00ee,0,0,0400f4ff,1,1,1,1
746,746,0,4,fffc0000,fc000a00,8,ffeefffe,0,8,fcfff4ff,1,1,1,1
747,747,0,0,000000f0,dafffaff,0,000e00fe,0,0,f4ff0400,1,1,1,1
748,748,0,1,fff0fffc,daffeaff,0,ffdeff1e,0,8,fc000400,1,1,1,1
749,749,0,0,ff0000e0,1a00fcff,2,fffefffc,1,0,1400e4ff,1,1,1,1
750,750,0,0,000000e0,faffcaff,0,ffeefffc,1,0,0400f4ff,1,1,1,1
751,751,0,1,00f0fffc,caffeaff,0,ffeefffe,0,0,2400f4ff,1,1,1,1
752,752,0,0,ff000010,faffdaff,0,fffcfffe,4,0,0400f4ff,1,1,1,1
753,753,0,0,000000f0,faff1a00,0,ff0e00fe,0,0,e4ff1400,1,1,1,1
754,754,0,1,00e0fffc,faff1a00,0,fffeffee,0,0,d4ff1400,1,1,1,1
755,755,0,4,fffc0000,fc001a00,8,ffdefffc,1,0,04002400,1,1,1,1
756,756,0,0,000000f0,1a00eaff,0,fffcfffe,4,0,0400e4ff,1,1,1,1
757,757,0,4,00fc0010,0a002a00,0,ffeefffe,0,2,e4fffc00,1,1,1,1
758,758,0,4,00fc0000,0a00daff,0,00fcfffe,4,2,0400fcff,1,1,1,1
759,759,0,0,00f0ff00,1a00fc00,2,00eeff1e,0,0,0400e4ff,1,1,1,1
760,760,0,4,00fc0000,2a00fc00,2,fffc001e,4,0,e4ff1400,1,1,1,1
761,761,0,0,fff0ff20,fc001a00,8,00feffee,0,0,f4ff2400,1,1,1,1
762,762,0,0,000000e0,2a003a00,0,fffeff0e,0,0,0400e4ff,1,1,1,1
763,763,0,0,00000010,2a003a00,0,fffeffde,0,8,fc001400,1,1,1,1
764,764,0,1,000000fc,0a001a00,0,000e00ee,0,8,fc000400,1,1,1,1
765,765,0,1,00f0fffc,0a00daff,0,fffefffc,1,8,fc000400,1,1,1,1
766,766,0,0,00f0ff00,2a00daff,0,fffeffee,0,0,e4fff4ff,1,1,1,1
767,767,0,0,fff0ff10,faff0a00,0,fffeffee,0,0,e4ff1400,1,1,1,1
768,768,0,0,001000e0,0a00eaff,0,ff0e00fc,1,2,0400fcff,1,1,1,1
769,769,0,0,00f0ff00,caff1a00,0,ff0e00fe,0,2,1400fc00,1,1,1,1
770,770,0,0,00100000,fc001a00,8,ffeeffde,0,8,fc000400,1,1,1,1
