Sample in Buffer,Sample in Window,TRIGGER,u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],adc1_sync,adc2_sync,adc3_sync,adc4_sync
858,858,0,0,04002400,18306c18,1,2f6004d8,0,0,004ccfda,1,1,1,0
859,859,0,0,14003400,6d001041,5,de261884,0,0,1c22313e,1,1,1,0
860,860,0,2,1400fc00,21416401,0,07f8d396,0,0,d006e0d8,1,1,1,0
861,861,0,2,0400fc00,3020a090,8,15423086,0,0,31d20382,1,1,1,0
862,862,0,2,e4fffc00,99404949,4,d58edc60,0,0,dd0a1ab2,1,1,1,0
863,863,0,0,e4ff3400,4624bc12,5,30260a80,0,0,06aad1b8,1,1,1,0
864,864,0,0,f4ff0400,c8240c11,2,da881282,0,0,177232e8,1,1,1,0
865,865,0,0,e4ff0400,42bb6244,0,0d38d768,0,0,d370db28,1,1,1,0
866,866,0,0,f4ff0400,60a00289,2,0fa2304c,0,0,325e0a1a,1,1,1,0
867,867,0,0,04001400,797557b1,e,d896d8fc,1,0,d94a14f2,1,1,1,0
868,868,0,2,e4fffc00,fba2773c,b,302210d6,0,0,0dead41e,1,1,1,0
869,869,0,0,04002400,7f7f76dd,2,d6dc0cb2,0,0,11223346,1,1,1,0
870,870,0,0,24001400,99f8b7e1,8,12c8dab8,0,0,d628d70a,1,1,1,0
871,871,0,0,04001400,773d5dbc,e,09a230f8,0,0,336a105a,1,1,1,0
872,872,0,0,04001400,ddff7d75,b,dc40d5e6,0,0,d5160e32,1,1,1,0
873,873,0,0,2400d4ff,77ef5d0c,e,30b815be,0,0,139ed85a,1,1,1,0
874,874,0,2,e4fffc00,7ff3b0fd,5,d3780622,0,0,0b12332a,1,1,1,0
875,875,0,0,04001400,2dde3bdb,7,18d6deb8,0,0,da6ad32e,1,1,1,0
876,876,0,0,04002400,197d3ddf,7,03742f66,0,0,32ea15b0,1,1,1,0
877,877,0,0,f4ffe4ff,dc7c5dbd,f,e1b8d2d0,0,0,d2d807b2,1,1,1,0
878,878,0,0,0400e4ff,3f769fa2,0,2ef81a7a,0,0,1918dd02,1,1,1,0
879,879,0,0,0400e4ff,77ce3fdd,e,d19c00a4,0,0,04f2310e,1,1,1,0
880,880,0,2,3400fc00,dd755edd,f,1d28e4b8,0,0,dfb2d0fa,1,1,1,0
881,881,0,0,2400f4ff,2099b8d7,5,fde42d7e,0,0,31e01b26,1,1,1,0
882,882,0,0,0400e4ff,79250dd9,0,e6e2d096,0,0,cf440132,1,1,1,0
883,883,0,2,0400fc00,92bc8c00,4,2cf41f70,0,0,1ed4e1ac,1,1,1,0
884,884,0,8,fc001400,bebc8822,4,d080faac,0,0,fe2c3048,1,1,1,0
885,885,0,0,14004400,e73a8812,2,22eee812,0,0,e4bcce50,1,1,1,0
886,886,0,0,14003400,2b631570,0,f7582b1a,0,0,2fcc20a2,1,1,1,0
887,887,0,8,fcfff4ff,696002f4,0,eb84cfbe,0,0,cd28fb3c,1,1,1,0
888,888,0,0,0400f4ff,88228858,0,293824c4,0,0,2360e7de,1,1,1,0
889,889,0,0,04001400,32929022,1,cf78f4ee,0,0,f7de2d7a,1,1,1,0
890,890,0,0,04001400,68330882,1,268cee44,0,0,e96ecde0,1,1,1,0
891,891,0,2,1400fc00,82193869,8,f12e2860,0,0,2cb225d2,1,1,1,0
892,892,0,2,0400fc00,a2c80022,2,f124cfa0,0,0,cdb2f47e,1,1,1,0
893,893,0,8,fcfff4ff,082072c0,0,26fe2780,0,0,270eed1e,1,1,1,0
894,894,0,0,f4ff1400,22c7215b,8,cf8cee80,0,0,f1c62aa0,1,1,1,0
895,895,0,0,f4ff0400,80c860a6,1,2958f434,0,0,ef0ecd82,1,1,1,0
896,896,0,0,34000400,0c42011a,0,eb7824ae,0,0,28a029fc,1,1,1,0
897,897,0,0,14002400,f0693adb,0,f7a4cff4,0,0,cd5eeef0,1,1,1,0
898,898,0,2,2400fc00,9fba7859,4,222e2b60,0,0,2bc2f21e,1,1,1,0
899,899,0,0,24000400,e9c82278,a,d00ee96a,0,0,ebe02666,1,1,1,0
900,900,0,0,04001400,f9037b5c,0,2cb0fa32,0,0,f62ecd32,1,1,1,0
901,901,0,2,0400fc00,8cf320d9,4,e61420bc,0,0,24fe2c42,1,1,1,0
902,902,0,2,2400fc00,79ecb67d,f,fdd2d070,0,0,cd00e992,1,1,1,0
903,903,0,8,fc000400,0cfbcfea,0,1dac2d9e,0,0,2e36f99e,1,1,1,0
904,904,0,8,fc000400,6d6d78e7,c,d108e4d6,0,0,e56a228c,1,1,1,0
905,905,0,8,fc000400,59bea6ce,7,2e4c00a8,0,0,fc1ecef2,1,1,1,0
906,906,0,0,04001400,8eefef32,0,e1181bc4,0,0,1f9c2fa0,1,1,1,0
907,907,0,2,1400fc00,8c3cb66d,7,03b8d26a,0,0,cf3ae386,1,1,1,0
908,908,0,8,fc000400,7818ceaa,0,18742fb0,0,0,30ceff1c,1,1,1,0
909,909,0,0,0400f4ff,b3ae1238,c,d316df96,0,0,e0481dc2,1,1,1,0
910,910,0,0,0400f4ff,217bf97b,2,307806e8,0,0,033cd066,1,1,1,0
911,911,0,2,04007c00,21231479,8,dcd81532,0,0,1aa23162,1,1,1,0
912,912,0,0,f4ff2400,d8883e0a,0,0930d5de,0,0,d128dea0,1,1,1,0
913,913,0,0,e4ff3400,080a390a,c,139230e6,0,0,323a0662,1,1,1,0
914,914,0,0,24001400,3ef10042,0,d608db18,0,0,db981782,1,1,1,0
915,915,0,0,f4ff1400,0cf20938,2,30bc0cb8,0,0,098ad2b0,1,1,1,0
916,916,0,0,f4ff0400,883b2446,0,d84210c2,0,0,14f23288,1,1,1,0
917,917,0,8,fc002400,192af889,0,0f46d8e6,0,0,d47ed9aa,1,1,1,0
918,918,0,8,fc000400,8c2011c1,2,0de23064,0,0,33b60c7a,1,1,1,0
919,919,0,0,e4ff1400,a2068611,1,da28d75c,0,0,d7ba1122,1,1,1,0
920,920,0,8,fc000400,89260010,0,30481268,0,0,0f2ad678,1,1,1,0
921,921,0,8,fc000400,0a210c8a,5,d5760a82,0,0,0e623394,1,1,1,0
922,922,0,8,fc000400,813820e3,0,158edcb0,0,0,d7aad5c4,1,1,1,0
923,923,0,0,e4fff4ff,82e4c200,0,07223030,0,0,337a12e8,1,1,1,0
924,924,0,0,1400f4ff,f2095022,0,de28d438,0,0,d4be0b42,1,1,1,0
925,925,0,0,1400f4ff,9098a03e,0,2ff61776,0,0,1570da02,1,1,1,0
926,926,0,0,f4ff0400,01207119,0,d28004b2,0,0,08d2327a,1,1,1,0
927,927,0,0,34001400,201a823b,8,1ac4e0e8,0,0,dc12d288,1,1,1,0
928,928,0,0,04001400,e88c30f2,e,01242f98,0,0,32381888,1,1,1,0
929,929,0,0,14002400,f9cf8afa,0,e3d8d162,0,0,d13a0562,1,1,1,0
930,930,0,8,fc000400,fd2179e7,2,2dee1c2a,0,0,1bb6de12,1,1,1,0
931,931,0,8,fc000400,ebe1727b,1,d02efef4,0,0,02523140,1,1,1,0
932,932,0,8,fc000400,8b4ea9cf,3,1fc0e5f2,0,0,e1dccf62,1,1,1,0
933,933,0,8,fc001400,9b5806ee,9,fb1c2da4,0,0,30d81d4c,1,1,1,0
934,934,0,0,0400d4ff,8e9fdb8e,4,e852d030,0,0,cefefe82,1,1,1,0
935,935,0,8,fc001400,bb787371,a,2b9a213e,0,0,20dae3ec,1,1,1,0
936,936,0,0,14000400,769ac08e,c,cf1ef888,0,0,fb7c2f46,1,1,1,0
937,937,0,2,0400fc00,ebff47ce,5,241eeb84,0,0,e60ecea8,1,1,1,0
938,938,0,0,04002400,ee6ff7f9,e,f51e2a08,0,0,2d0a23d0,1,1,1,0
939,939,0,0,f4ff1400,e94f3bbe,b,ed74cf28,0,0,cd96f8ee,1,1,1,0
940,940,0,0,14003400,58f8bb2a,2,28e025ec,0,0,25a0e98e,1,1,1,0
941,941,0,0,24000400,9273300c,0,cf30f28e,0,0,f5ae2c42,1,1,1,0
942,942,0,8,fc001400,78219acb,3,27baf024,0,0,ec2ecd52,1,1,1,0
943,943,0,0,f4ff0400,244f6c3c,0,efd0269e,0,0,2b60276e,1,1,1,0
944,944,0,8,fc001400,b77bd8ed,8,f364cf4c,0,0,cc02f216,1,1,1,0
945,945,0,0,14002400,f77d2a2f,9,249e29a0,0,0,294cefee,1,1,1,0
946,946,0,0,0400f4ff,68191648,0,cf84ecf8,0,0,ef502960,1,1,1,0
947,947,0,0,3400f4ff,88338269,0,2ab0f664,0,0,f20ecd1c,1,1,1,0
948,948,0,0,14000400,91844801,0,e99a22de,0,0,27462b32,1,1,1,0
949,949,0,2,f4fffc00,44031a21,0,f902d0b4,0,0,cd26ec30,1,1,1,0
950,950,0,0,e4ff1400,ec8942c1,0,205c2c94,0,0,2c92f52e,1,1,1,0
951,951,0,0,f4ff0400,5fd8442a,2,d0e0e644,0,0,e91225de,1,1,1,0
952,952,0,0,14002400,8828a0c2,4,2db6fc92,0,0,f88ecd80,1,1,1,0
953,953,0,8,fc000400,68480803,2,e4261eac,0,0,223e2ec6,1,1,1,0
954,954,0,0,f4ff0400,640a8cf1,0,ff78d188,0,0,ce52e6fa,1,1,1,0
955,955,0,0,f4ff0400,f2244c5a,0,1b642ebc,0,0,2f08fc0e,1,1,1,0
956,956,0,8,fc000400,841830fb,8,d2eae1de,0,0,e316208c,1,1,1,0
957,957,0,0,04001400,84610976,8,2fe20258,0,0,ff0ccfba,1,1,1,0
958,958,0,0,0400e4ff,8c083d19,4,df161964,0,0,1d92304e,1,1,1,0
959,959,0,0,1400e4ff,62308209,1,0688d376,0,0,cf1ce1a8,1,1,1,0
960,960,0,2,f4fffc00,701820e7,4,16f22f18,0,0,319202dc,1,1,1,0
961,961,0,0,c4ff2400,72443d78,0,d55edd88,0,0,de201b72,1,1,1,0
962,962,0,0,e4ff0400,30448620,1,30f60800,0,0,0512d188,1,1,1,0
963,963,0,0,04004400,88372082,7,db9a1392,0,0,1772327a,1,1,1,0
964,964,0,2,f4fffc00,82918180,8,0b78d648,0,0,d230dcf8,1,1,1,0
965,965,0,8,fc001400,486048e6,0,118230e8,0,0,32f8083a,1,1,1,0
966,966,0,0,44000400,24264830,2,d836d902,0,0,d93a15c2,1,1,1,0
967,967,0,0,f4ff2400,f1411151,0,30d40efc,1,0,0c12d4de,1,1,1,0
968,968,0,0,0400e4ff,202030c8,c,d7040eb2,0,0,12023336,1,1,1,0
969,969,0,0,04001400,e9f91402,1,11ccd9b6,0,0,d5d8d79a,1,1,1,0
970,970,0,0,0400f4ff,2108d2d8,8,0aa230d8,0,0,33040fca,1,1,1,0
971,971,0,0,e4fff4ff,eec808f9,2,dcf8d5f6,0,0,d6340f12,1,1,1,0
972,972,0,0,0400f4ff,3e9b37f9,e,30a0142e,0,0,12a8d70a,1,1,1,0
973,973,0,8,fc001400,bbbf6a9f,9,d4f60742,0,0,0c42330a,1,1,1,0
974,974,0,8,fc002400,7bf7fbfe,b,1716de70,0,0,d96ad476,1,1,1,0
975,975,0,0,0400e4ff,f77cbb99,a,05f22f68,0,0,323a159e,1,1,1,0
976,976,0,0,e4ff2400,10efbbed,7,e038d310,0,0,d228098a,1,1,1,0
977,977,0,0,14002400,917f2024,4,2f281a44,0,0,1720dc7a,1,1,1,0
978,978,0,0,14000400,f67ddcbb,f,d2d20124,0,0,057232c8,1,1,1,0
979,979,0,0,1400d4ff,78efe5dd,4,1cbae228,0,0,de32d1da,1,1,1,0
980,980,0,0,0400e4ff,ec3d7a9d,f,fe442e9e,0,0,31b01a48,1,1,1,0
981,981,0,0,0400f4ff,e97bbbff,e,e532d1de,0,0,cfe20272,1,1,1,0
982,982,0,0,1400f4ff,dd9ab3d8,a,2d061f38,0,0,1dcce0ec,1,1,1,0
983,983,0,0,e4ff0400,7a61bb7b,2,d0f6fb5c,0,0,ffc23048,1,1,1,0
984,984,0,8,fc001400,589510eb,0,21bee772,0,0,e32ccf6e,1,1,1,0
985,985,0,0,24000400,4fbe9c67,6,f8ec2b2a,0,0,2fe61f9a,1,1,1,0
986,986,0,8,fc003400,0079ee3d,1,ead2cf7e,0,0,ce60fc7c,1,1,1,0
987,987,0,8,fcfff4ff,f9480812,0,2a8223ce,0,0,2202e61e,1,1,1,0
988,988,0,8,fcffe4ff,09449058,0,cfa8f59e,0,0,f93e2e8a,1,1,1,0
989,989,0,0,24001400,80914086,0,2564ed44,0,0,e9aecd16,1,1,1,0
990,990,0,8,fc001400,82202209,6,f2ee28b0,0,0,2cc22450,1,1,1,0
991,991,0,8,fc000400,10100909,c,f044cfb0,0,0,cdf2f5fe,1,1,1,0
992,992,0,0,1400f4ff,3028c126,0,2730273a,0,0,26e6eb1e,1,1,1,0
993,993,0,0,14000400,d3f09079,2,cfeaeffc,1,0,f2762bc0,1,1,1,0
994,994,0,2,1400fc00,9018fd73,a,2900f334,0,0,ee0ecdb2,1,1,1,0
995,995,0,0,f4ff0400,c8584418,1,ed182514,0,0,291029ec,1,1,1,0
996,996,0,0,f4ff0400,0cc9a8f8,8,f674cf04,0,0,ccbcefa0,1,1,1,0
997,997,0,0,24000400,f1795bc8,0,239e2a20,0,0,2ab2f1fe,1,1,1,0
998,998,0,0,f4ff0400,221209e9,e,cf1eea02,0,0,ec9027d6,1,1,1,0
999,999,0,0,24000400,40860c13,0,2c0ef9e2,0,0,f50ecdbe,1,1,1,0
1000,1000,0,0,e4ff1400,8006136f,0,e7e4202c,0,0,257e2c02,1,1,1,0
1001,1001,0,8,fc000400,206b4110,8,fc82d09e,0,0,cdf0e992,1,1,1,0
1002,1002,0,0,f4ffe4ff,09f0c6a0,1,1e4c2d56,0,0,2dc0f77e,1,1,1,0
1003,1003,0,0,e4ff1400,908c8184,a,d1d8e486,0,0,e75a23de,1,1,1,0
1004,1004,0,8,fc000400,18100420,6,2e3eff52,0,0,fbeecd30,1,1,1,0
1005,1005,0,0,04001400,132398c4,0,e21e1c84,0,0,202c2f78,1,1,1,0
1006,1006,0,2,0400fc00,3d228b83,0,0238d23a,0,0,ce82e4dc,1,1,1,0
1007,1007,0,0,f4ff1400,8012c220,1,19342f32,0,0,3070feec,1,1,1,0
1008,1008,0,8,fc000400,b08ce507,0,d314e0a8,0,0,e1281e62,1,1,1,0
1009,1009,0,0,04003400,880a2019,2,2f600538,0,0,01accf8c,1,1,1,0
1010,1010,0,2,1400fc00,2a0c300c,7,ddf816e2,0,0,1b6231ec,1,1,1,0
1011,1011,0,2,f4fffc00,28638224,0,08d0d4c6,0,0,d016dfa0,1,1,1,0
1012,1012,0,0,04002400,08304090,0,14523066,0,0,32fa04e2,1,1,1,0
1013,1013,0,2,2400fc00,630a1001,6,d6b8db30,0,0,dc9e1842,1,1,1,0
1014,1014,0,8,fc000400,662c28ee,3,30580b38,0,0,071ad2a8,1,1,1,0
1015,1015,0,0,04001400,23bb1037,4,d96811a2,0,0,15d232f8,1,1,1,0
1016,1016,0,2,24007c00,9c86d992,8,0ec6d78c,0,0,d380dada,1,1,1,0
1017,1017,0,2,f4fffc00,9966f0f6,8,0ec23074,0,0,335e0b8a,1,1,1,0
1018,1018,0,0,14002400,636ecb70,6,d906d8a4,0,0,d8da1222,1,1,1,0
1019,1019,0,0,2400f4ff,b92f7bed,e,3002118c,0,0,0e7ad538,1,1,1,0
1020,1020,0,0,0400d4ff,bb2124ed,9,d6880bb2,0,0,0f423366,1,1,1,0
1021,1021,0,0,0400f4ff,60db7f7f,2,1488db28,0,0,d72ad6f4,1,1,1,0
1022,1022,0,2,e4fffc00,bfdddef5,e,08623030,0,0,337a1138,1,1,1,0
1023,1023,0,0,04001400,e7c60a9b,9,ddd0d4a6,0,0,d4e60c42,1,1,1,0
